,title,authors
177,Leveraging Photometric Consistency Over Time for Sparsely Supervised Hand-Object Reconstruction,"Yana Hasson,  Bugra Tekin,  Federica Bogo,  Ivan Laptev,  Marc Pollefeys,  Cordelia Schmid"
178,Scene Recomposition by Learning-Based ICP,"Hamid Izadinia,  Steven M. Seitz"
179,JL-DCF: Joint Learning and Densely-Cooperative Fusion Framework for RGB-D Salient Object Detection,"Keren Fu,  Deng-Ping Fan,  Ge-Peng Ji,  Qijun Zhao"
180,Inflated Episodic Memory With Region Self-Attention for Long-Tailed Visual Recognition,"Linchao Zhu,  Yi Yang"
181,Learning to Select Base Classes for Few-Shot Classification,"Linjun Zhou,  Peng Cui,  Xu Jia,  Shiqiang Yang,  Qi Tian"
182,Attention-Based Context Aware Reasoning for Situation Recognition,"Thilini Cooray,  Ngai-Man Cheung,  Wei Lu"
183,Towards Verifying Robustness of Neural Networks Against A Family of Semantic Perturbations,"Jeet Mohapatra,  Tsui-Wei Weng,  Pin-Yu Chen,  Sijia Liu,  Luca Daniel"
184,Background Matting: The World Is Your Green Screen,"Soumyadip Sengupta,  Vivek Jayaram,  Brian Curless,  Steven M. Seitz,  Ira Kemelmacher-Shlizerman"
185,Learning to Simulate Dynamic Environments With GameGAN,"Seung Wook Kim,  Yuhao Zhou,  Jonah Philion,  Antonio Torralba,  Sanja Fidler"
186,Active 3D Motion Visualization Based on Spatiotemporal Light-Ray Integration,"Fumihiko Sakaue,  Jun Sato"
187,Neural Networks Are More Productive Teachers Than Human Raters: Active Mixup for Data-Efficient Knowledge Distillation From a Blackbox Model,"Dongdong Wang,  Yandong Li,  Liqiang Wang,  Boqing Gong"
188,Oops! Predicting Unintentional Action in Video,"Dave Epstein,  Boyuan Chen,  Carl Vondrick"
189,Semantics-Guided Neural Networks for Efficient Skeleton-Based Human Action Recognition,"Pengfei Zhang,  Cuiling Lan,  Wenjun Zeng,  Junliang Xing,  Jianru Xue,  Nanning Zheng"
190,Adversarial Vertex Mixup: Toward Better Adversarially Robust Generalization,"Saehyung Lee,  Hyungyu Lee,  Sungroh Yoon"
191,Learning to Autofocus,"Charles Herrmann,  Richard Strong Bowen,  Neal Wadhwa,  Rahul Garg,  Qiurui He,  Jonathan T. Barron,  Ramin Zabih"
192,Boosting the Transferability of Adversarial Samples via Attention,"Weibin Wu,  Yuxin Su,  Xixian Chen,  Shenglin Zhao,  Irwin King,  Michael R. Lyu,  Yu-Wing Tai"
193,Single Image Reflection Removal Through Cascaded Refinement,"Chao Li,  Yixiao Yang,  Kun He,  Stephen Lin,  John E. Hopcroft"
194,Distilled Semantics for Comprehensive Scene Understanding from Videos,"Fabio Tosi,  Filippo Aleotti,  Pierluigi Zama Ramirez,  Matteo Poggi,  Samuele Salti,  Luigi Di Stefano,  Stefano Mattoccia"
195,Multi-Dimensional Pruning: A Unified Framework for Model Compression,"Jinyang Guo,  Wanli Ouyang,  Dong Xu"
196,Varicolored Image De-Hazing,"Akshay Dudhane,  Kuldeep M. Biradar,  Prashant W. Patil,  Praful Hambarde,  Subrahmanyam Murala"
197,Visually Imbalanced Stereo Matching,"Yicun Liu,  Jimmy Ren,  Jiawei Zhang,  Jianbo Liu,  Mude Lin"
198,Defending Against Model Stealing Attacks With Adaptive Misinformation,"Sanjay Kariyappa,  Moinuddin K. Qureshi"
199,Semi-Supervised Learning for Few-Shot Image-to-Image Translation,"Yaxing Wang,  Salman Khan,  Abel Gonzalez-Garcia,  Joost van de Weijer,  Fahad Shahbaz Khan"
200,Single Image Optical Flow Estimation With an Event Camera,"Liyuan Pan,  Miaomiao Liu,  Richard Hartley"
201,Fine-Grained Generalized Zero-Shot Learning via Dense Attribute-Based Attention,"Dat Huynh,  Ehsan Elhamifar"
202,Solving Jigsaw Puzzles With Eroded Boundaries,"Dov Bridger,  Dov Danon,  Ayellet Tal"
203,Learning Rank-1 Diffractive Optics for Single-Shot High Dynamic Range Imaging,"Qilin Sun,  Ethan Tseng,  Qiang Fu,  Wolfgang Heidrich,  Felix Heide"
204,Universal Source-Free Domain Adaptation,"Jogendra Nath Kundu,  Naveen Venkat,  Rahul M V,  R. Venkatesh Babu"
205,Meta-Transfer Learning for Zero-Shot Super-Resolution,"Jae Woong Soh,  Sunwoo Cho,  Nam Ik Cho"
206,A Model-Driven Deep Neural Network for Single Image Rain Removal,"Hong Wang,  Qi Xie,  Qian Zhao,  Deyu Meng"
207,Predicting Lymph Node Metastasis Using Histopathological Images Based on Multiple Instance Learning With Deep Graph Convolution,"Yu Zhao,  Fan Yang,  Yuqi Fang,  Hailing Liu,  Niyun Zhou,  Jun Zhang,  Jiarui Sun,  Sen Yang,  Bjoern Menze,  Xinjuan Fan,  Jianhua Yao"
208,"APQ: Joint Search for Network Architecture, Pruning and Quantization Policy","Tianzhe Wang,  Kuan Wang,  Han Cai,  Ji Lin,  Zhijian Liu,  Hanrui Wang,  Yujun Lin,  Song Han"
209,SSRNet: Scalable 3D Surface Reconstruction Network,"Zhenxing Mi,  Yiming Luo,  Wenbing Tao"
210,Semantic Correspondence as an Optimal Transport Problem,"Yanbin Liu,  Linchao Zhu,  Makoto Yamada,  Yi Yang"
211,Improving Confidence Estimates for Unfamiliar Examples,"Zhizhong Li,  Derek Hoiem"
212,Learning Generative Models of Shape Handles,"Matheus Gadelha,  Giorgio Gori,  Duygu Ceylan,  Radomir Mech,  Nathan Carr,  Tamy Boubekeur,  Rui Wang,  Subhransu Maji"
213,Toward a Universal Model for Shape From Texture,"Dor Verbin,  Todd Zickler"
214,Stochastic Sparse Subspace Clustering,"Ying Chen,  Chun-Guang Li,  Chong You"
215,Learn2Perturb: An End-to-End Feature Perturbation Learning to Improve Adversarial Robustness,"Ahmadreza Jeddi,  Mohammad Javad Shafiee,  Michelle Karg,  Christian Scharfenberger,  Alexander Wong"
216,Syn2Real Transfer Learning for Image Deraining Using Gaussian Processes,"Rajeev Yasarla,  Vishwanath A. Sindagi,  Vishal M. Patel"
217,On Isometry Robustness of Deep 3D Point Cloud Models Under Adversarial Attacks,"Yue Zhao,  Yuwei Wu,  Caihua Chen,  Andrew Lim"
218,Self-Supervised Viewpoint Learning From Image Collections,"Siva Karthik Mustikovela,  Varun Jampani,  Shalini De Mello,  Sifei Liu,  Umar Iqbal,  Carsten Rother,  Jan Kautz"
219,On the Uncertainty of Self-Supervised Monocular Depth Estimation,"Matteo Poggi,  Filippo Aleotti,  Fabio Tosi,  Stefano Mattoccia"
220,StegaStamp: Invisible Hyperlinks in Physical Photographs,"Matthew Tancik,  Ben Mildenhall,  Ren Ng"
221,Anisotropic Convolutional Networks for 3D Semantic Scene Completion,"Jie Li,  Kai Han,  Peng Wang,  Yu Liu,  Xia Yuan"
222,Learning to Have an Ear for Face Super-Resolution,"Givi Meishvili,  Simon Jenni,  Paolo Favaro"
223,Cascaded Refinement Network for Point Cloud Completion,"Xiaogang Wang,  Marcelo H. Ang Jr.,  Gim Hee Lee"
224,DOA-GAN: Dual-Order Attentive Generative Adversarial Network for Image Copy-Move Forgery Detection and Localization,"Ashraful Islam,  Chengjiang Long,  Arslan Basharat,  Anthony Hoogs"
225,Rotation Equivariant Graph Convolutional Network for Spherical Image Classification,"Qin Yang,  Chenglin Li,  Wenrui Dai,  Junni Zou,  Guo-Jun Qi,  Hongkai Xiong"
226,Composing Good Shots by Exploiting Mutual Relations,"Debang Li,  Junge Zhang,  Kaiqi Huang,  Ming-Hsuan Yang"
227,DIST: Rendering Deep Implicit Signed Distance Function With Differentiable Sphere Tracing,"Shaohui Liu,  Yinda Zhang,  Songyou Peng,  Boxin Shi,  Marc Pollefeys,  Zhaopeng Cui"
228,Progressive Relation Learning for Group Activity Recognition,"Guyue Hu,  Bo Cui,  Yuan He,  Shan Yu"
229,Boundary-Aware 3D Building Reconstruction From a Single Overhead Image,"Jisan Mahmud,  True Price,  Akash Bapat,  Jan-Michael Frahm"
230,Learning Formation of Physically-Based Face Attributes,"Ruilong Li,  Karl Bladin,  Yajie Zhao,  Chinmay Chinara,  Owen Ingraham,  Pengda Xiang,  Xinglei Ren,  Pratusha Prasad,  Bipin Kishore,  Jun Xing,  Hao Li"
231,Deep Metric Learning via Adaptive Learnable Assessment,"Wenzhao Zheng,  Jiwen Lu,  Jie Zhou"
232,Rethinking Computer-Aided Tuberculosis Diagnosis,"Yun Liu,  Yu-Huan Wu,  Yunfeng Ban,  Huifang Wang,  Ming-Ming Cheng"
233,Creating Something From Nothing: Unsupervised Knowledge Distillation for Cross-Modal Hashing,"Hengtong Hu,  Lingxi Xie,  Richang Hong,  Qi Tian"
234,Adversarial Examples Improve Image Recognition,"Cihang Xie,  Mingxing Tan,  Boqing Gong,  Jiang Wang,  Alan L. Yuille,  Quoc V. Le"
235,TDAN: Temporally-Deformable Alignment Network for Video Super-Resolution,"Yapeng Tian,  Yulun Zhang,  Yun Fu,  Chenliang Xu"
236,Retina-Like Visual Image Reconstruction via Spiking Neural Model,"Lin Zhu,  Siwei Dong,  Jianing Li,  Tiejun Huang,  Yonghong Tian"
237,Resolution Adaptive Networks for Efficient Inference,"Le Yang,  Yizeng Han,  Xi Chen,  Shiji Song,  Jifeng Dai,  Gao Huang"
238,Normal Assisted Stereo Depth Estimation,"Uday Kusupati,  Shuo Cheng,  Rui Chen,  Hao Su"
239,"Inverse Rendering for Complex Indoor Scenes: Shape, Spatially-Varying Lighting and SVBRDF From a Single Image","Zhengqin Li,  Mohammad Shafiei,  Ravi Ramamoorthi,  Kalyan Sunkavalli,  Manmohan Chandraker"
240,Explorable Super Resolution,"Yuval Bahat,  Tomer Michaeli"
241,DuDoRNet: Learning a Dual-Domain Recurrent Network for Fast MRI Reconstruction With Deep T1 Prior,"Bo Zhou,  S. Kevin Zhou"
242,Unsupervised Instance Segmentation in Microscopy Images via Panoptic Domain Adaptation and Task Re-Weighting,"Dongnan Liu,  Donghao Zhang,  Yang Song,  Fan Zhang,  Lauren O'Donnell,  Heng Huang,  Mei Chen,  Weidong Cai"
243,Heterogeneous Knowledge Distillation Using Information Flow Modeling,"Nikolaos Passalis,  Maria Tzelepi,  Anastasios Tefas"
244,CARS: Continuous Evolution for Efficient Neural Architecture Search,"Zhaohui Yang,  Yunhe Wang,  Xinghao Chen,  Boxin Shi,  Chao Xu,  Chunjing Xu,  Qi Tian,  Chang Xu"
245,Bi-Directional Interaction Network for Person Search,"Wenkai Dong,  Zhaoxiang Zhang,  Chunfeng Song,  Tieniu Tan"
246,ZSTAD: Zero-Shot Temporal Activity Detection,"Lingling Zhang,  Xiaojun Chang,  Jun Liu,  Minnan Luo,  Sen Wang,  Zongyuan Ge,  Alexander Hauptmann"
247,Unpaired Image Super-Resolution Using Pseudo-Supervision,Shunta Maeda
248,Training Quantized Neural Networks With a Full-Precision Auxiliary Module,"Bohan Zhuang,  Lingqiao Liu,  Mingkui Tan,  Chunhua Shen,  Ian Reid"
249,ReSprop: Reuse Sparsified Backpropagation,"Negar Goli,  Tor M. Aamodt"
250,Blindly Assess Image Quality in the Wild Guided by a Self-Adaptive Hyper Network,"Shaolin Su,  Qingsen Yan,  Yu Zhu,  Cheng Zhang,  Xin Ge,  Jinqiu Sun,  Yanning Zhang"
251,Bundle Adjustment on a Graph Processor,"Joseph Ortiz,  Mark Pupilli,  Stefan Leutenegger,  Andrew J. Davison"
252,Multi-View Neural Human Rendering,"Minye Wu,  Yuehao Wang,  Qiang Hu,  Jingyi Yu"
253,Self-Supervised Monocular Trained Depth Estimation Using Self-Attention and Discrete Disparity Volume,"Adrian Johnston,  Gustavo Carneiro"
254,Joint Filtering of Intensity Images and Neuromorphic Events for High-Resolution Noise-Robust Imaging,"Zihao W. Wang,  Peiqi Duan,  Oliver Cossairt,  Aggelos Katsaggelos,  Tiejun Huang,  Boxin Shi"
255,Automatic Neural Network Compression by Sparsity-Quantization Joint Learning: A Constrained Optimization-Based Approach,"Haichuan Yang,  Shupeng Gui,  Yuhao Zhu,  Ji Liu"
256,When2com: Multi-Agent Perception via Communication Graph Grouping,"Yen-Cheng Liu,  Junjiao Tian,  Nathaniel Glaser,  Zsolt Kira"
257,"MAGSAC++, a Fast, Reliable and Accurate Robust Estimator","Daniel Barath,  Jana Noskova,  Maksym Ivashechkin,  Jiri Matas"
258,Organ at Risk Segmentation for Head and Neck Cancer Using Stratified Learning and Neural Architecture Search,"Dazhou Guo,  Dakai Jin,  Zhuotun Zhu,  Tsung-Ying Ho,  Adam P. Harrison,  Chun-Hung Chao,  Jing Xiao,  Le Lu"
259,Learning Human-Object Interaction Detection Using Interaction Points,"Tiancai Wang,  Tong Yang,  Martin Danelljan,  Fahad Shahbaz Khan,  Xiangyu Zhang,  Jian Sun"
260,Deep Kinematics Analysis for Monocular 3D Human Pose Estimation,"Jingwei Xu,  Zhenbo Yu,  Bingbing Ni,  Jiancheng Yang,  Xiaokang Yang,  Wenjun Zhang"
261,Domain Decluttering: Simplifying Images to Mitigate Synthetic-Real Domain Shift and Improve Depth Estimation,"Yunhan Zhao,  Shu Kong,  Daeyun Shin,  Charless Fowlkes"
262,End-to-End Illuminant Estimation Based on Deep Metric Learning,"Bolei Xu,  Jingxin Liu,  Xianxu Hou,  Bozhi Liu,  Guoping Qiu"
263,PatchVAE: Learning Local Latent Codes for Recognition,"Kamal Gupta,  Saurabh Singh,  Abhinav Shrivastava"
264,FSS-1000: A 1000-Class Dataset for Few-Shot Segmentation,"Xiang Li,  Tianhan Wei,  Yau Pun Chen,  Yu-Wing Tai,  Chi-Keung Tang"
265,Correction Filter for Single Image Super-Resolution: Robustifying Off-the-Shelf Deep Super-Resolvers,"Shady Abu Hussein,  Tom Tirer,  Raja Giryes"
266,Adversarial Robustness: From Self-Supervised Pre-Training to Fine-Tuning,"Tianlong Chen,  Sijia Liu,  Shiyu Chang,  Yu Cheng,  Lisa Amini,  Zhangyang Wang"
267,Efficient Adversarial Training With Transferable Adversarial Examples,"Haizhong Zheng,  Ziqi Zhang,  Juncheng Gu,  Honglak Lee,  Atul Prakash"
268,Adversarial Texture Optimization From RGB-D Scans,"Jingwei Huang,  Justus Thies,  Angela Dai,  Abhijit Kundu,  Chiyu ""Max"" Jiang,  Leonidas J. Guibas,  Matthias Niessner,  Thomas Funkhouser"
269,PIFuHD: Multi-Level Pixel-Aligned Implicit Function for High-Resolution 3D Human Digitization,"Shunsuke Saito,  Tomas Simon,  Jason Saragih,  Hanbyul Joo"
270,TextureFusion: High-Quality Texture Acquisition for Real-Time RGB-D Scanning,"Joo Ho Lee,  Hyunho Ha,  Yue Dong,  Xin Tong,  Min H. Kim"
271,TomoFluid: Reconstructing Dynamic Fluid From Sparse View Videos,"Guangming Zang,  Ramzi Idoughi,  Congli Wang,  Anthony Bennett,  Jianguo Du,  Scott Skeen,  William L. Roberts,  Peter Wonka,  Wolfgang Heidrich"
272,Point Cloud Completion by Skip-Attention Network With Hierarchical Folding,"Xin Wen,  Tianyang Li,  Zhizhong Han,  Yu-Shen Liu"
273,Revisiting Knowledge Distillation via Label Smoothing Regularization,"Li Yuan,  Francis EH Tay,  Guilin Li,  Tao Wang,  Jiashi Feng"
274,Modeling Biological Immunity to Adversarial Examples,"Edward Kim,  Jocelyn Rego,  Yijing Watkins,  Garrett T. Kenyon"
275,Rethinking Differentiable Search for Mixed-Precision Neural Networks,"Zhaowei Cai,  Nuno Vasconcelos"
276,Wavelet Synthesis Net for Disparity Estimation to Synthesize DSLR Calibre Bokeh Effect on Smartphones,"Chenchi Luo,  Yingmao Li,  Kaimo Lin,  George Chen,  Seok-Jun Lee,  Jihwan Choi,  Youngjun Francis Yoo,  Michael O. Polley"
277,Structure-Guided Ranking Loss for Single Image Depth Prediction,"Ke Xian,  Jianming Zhang,  Oliver Wang,  Long Mai,  Zhe Lin,  Zhiguo Cao"
278,Perspective Plane Program Induction From a Single Image,"Yikai Li,  Jiayuan Mao,  Xiuming Zhang,  William T. Freeman,  Joshua B. Tenenbaum,  Jiajun Wu"
279,ActionBytes: Learning From Trimmed Videos to Localize Actions,"Mihir Jain,  Amir Ghodrati,  Cees G. M. Snoek"
280,Conv-MPN: Convolutional Message Passing Neural Network for Structured Outdoor Architecture Reconstruction,"Fuyang Zhang,  Nelson Nauata,  Yasutaka Furukawa"
281,Novel Object Viewpoint Estimation Through Reconstruction Alignment,"Mohamed El Banani,  Jason J. Corso,  David F. Fouhey"
282,PaStaNet: Toward Human Activity Knowledge Engine,"Yong-Lu Li,  Liang Xu,  Xinpeng Liu,  Xijie Huang,  Yue Xu,  Shiyi Wang,  Hao-Shu Fang,  Ze Ma,  Mingyang Chen,  Cewu Lu"
283,Dynamic Fluid Surface Reconstruction Using Deep Neural Network,"Simron Thapa,  Nianyi Li,  Jinwei Ye"
284,MPM: Joint Representation of Motion and Position Map for Cell Tracking,"Junya Hayashida,  Kazuya Nishimura,  Ryoma Bise"
285,AdderNet: Do We Really Need Multiplications in Deep Learning?,"Hanting Chen,  Yunhe Wang,  Chunjing Xu,  Boxin Shi,  Chao Xu,  Qi Tian,  Chang Xu"
286,Adaptive Interaction Modeling via Graph Operations Search,"Haoxin Li,  Wei-Shi Zheng,  Yu Tao,  Haifeng Hu,  Jian-Huang Lai"
287,Differentiable Volumetric Rendering: Learning Implicit 3D Representations Without 3D Supervision,"Michael Niemeyer,  Lars Mescheder,  Michael Oechsle,  Andreas Geiger"
288,Memory-Efficient Hierarchical Neural Architecture Search for Image Denoising,"Haokui Zhang,  Ying Li,  Hao Chen,  Chunhua Shen"
289,Embodied Language Grounding With 3D Visual Feature Representations,"Mihir Prabhudesai,  Hsiao-Yu Fish Tung,  Syed Ashar Javed,  Maximilian Sieb,  Adam W. Harley,  Katerina Fragkiadaki"
290,Cascade Cost Volume for High-Resolution Multi-View Stereo and Stereo Matching,"Xiaodong Gu,  Zhiwen Fan,  Siyu Zhu,  Zuozhuo Dai,  Feitong Tan,  Ping Tan"
291,All in One Bad Weather Removal Using Architectural Search,"Ruoteng Li,  Robby T. Tan,  Loong-Fah Cheong"
292,Fast-MVSNet: Sparse-to-Dense Multi-View Stereo With Learned Propagation and Gauss-Newton Refinement,"Zehao Yu,  Shenghua Gao"
293,Auxiliary Training: Towards Accurate and Robust Models,"Linfeng Zhang,  Muzhou Yu,  Tong Chen,  Zuoqiang Shi,  Chenglong Bao,  Kaisheng Ma"
294,Cascaded Human-Object Interaction Recognition,"Tianfei Zhou,  Wenguan Wang,  Siyuan Qi,  Haibin Ling,  Jianbing Shen"
295,Holistically-Attracted Wireframe Parsing,"Nan Xue,  Tianfu Wu,  Song Bai,  Fudong Wang,  Gui-Song Xia,  Liangpei Zhang,  Philip H.S. Torr"
296,Strip Pooling: Rethinking Spatial Pooling for Scene Parsing,"Qibin Hou,  Li Zhang,  Ming-Ming Cheng,  Jiashi Feng"
297,OASIS: A Large-Scale Dataset for Single Image 3D in the Wild,"Weifeng Chen,  Shengyi Qian,  David Fan,  Noriyuki Kojima,  Max Hamilton,  Jia Deng"
298,CONSAC: Robust Multi-Model Fitting by Conditional Sample Consensus,"Florian Kluger,  Eric Brachmann,  Hanno Ackermann,  Carsten Rother,  Michael Ying Yang,  Bodo Rosenhahn"
299,Deep Global Registration,"Christopher Choy,  Wei Dong,  Vladlen Koltun"
300,CycleISP: Real Image Restoration via Improved Data Synthesis,"Syed Waqas Zamir,  Aditya Arora,  Salman Khan,  Munawar Hayat,  Fahad Shahbaz Khan,  Ming-Hsuan Yang,  Ling Shao"
301,Neural Network Pruning With Residual-Connections and Limited-Data,"Jian-Hao Luo,  Jianxin Wu"
302,Neural Cages for Detail-Preserving 3D Deformations,"Wang Yifan,  Noam Aigerman,  Vladimir G. Kim,  Siddhartha Chaudhuri,  Olga Sorkine-Hornung"
303,Fashion Outfit Complementary Item Retrieval,"Yen-Liang Lin,  Son Tran,  Larry S. Davis"
304,SCT: Set Constrained Temporal Transformer for Set Supervised Action Segmentation,"Mohsen Fayyaz,  Jurgen Gall"
305,CPR-GCN: Conditional Partial-Residual Graph Convolutional Network in Automated Anatomical Labeling of Coronary Arteries,"Han Yang,  Xingjian Zhen,  Ying Chi,  Lei Zhang,  Xian-Sheng Hua"
306,Neural Blind Deconvolution Using Deep Priors,"Dongwei Ren,  Kai Zhang,  Qilong Wang,  Qinghua Hu,  Wangmeng Zuo"
307,3D Packing for Self-Supervised Monocular Depth Estimation,"Vitor Guizilini,  Rares Ambrus,  Sudeep Pillai,  Allan Raventos,  Adrien Gaidon"
308,Local Non-Rigid Structure-From-Motion From Diffeomorphic Mappings,"Shaifali Parashar,  Mathieu Salzmann,  Pascal Fua"
309,Structure Preserving Generative Cross-Domain Learning,"Haifeng Xia,  Zhengming Ding"
310,Generative Hybrid Representations for Activity Forecasting With No-Regret Learning,"Jiaqi Guan,  Ye Yuan,  Kris M. Kitani,  Nicholas Rhinehart"
311,Predicting Cognitive Declines Using Longitudinally Enriched Representations for Imaging Biomarkers,"Lyujian Lu,  Hua Wang,  Saad Elbeleidy,  Feiping Nie"
312,3D Sketch-Aware Semantic Scene Completion via Semi-Supervised Structure Prior,"Xiaokang Chen,  Kwan-Yee Lin,  Chen Qian,  Gang Zeng,  Hongsheng Li"
313,Progressive Mirror Detection,"Jiaying Lin,  Guodong Wang,  Rynson W.H. Lau"
314,FOAL: Fast Online Adaptive Learning for Cardiac Motion Estimation,"Hanchao Yu,  Shanhui Sun,  Haichao Yu,  Xiao Chen,  Honghui Shi,  Thomas S. Huang,  Terrence Chen"
315,Don't Hit Me! Glass Detection in Real-World Scenes,"Haiyang Mei,  Xin Yang,  Yang Wang,  Yuanyuan Liu,  Shengfeng He,  Qiang Zhang,  Xiaopeng Wei,  Rynson W.H. Lau"
316,Deep Grouping Model for Unified Perceptual Parsing,"Zhiheng Li,  Wenxuan Bao,  Jiayang Zheng,  Chenliang Xu"
317,Inter-Task Association Critic for Cross-Resolution Person Re-Identification,"Zhiyi Cheng,  Qi Dong,  Shaogang Gong,  Xiatian Zhu"
318,SOS: Selective Objective Switch for Rapid Immunofluorescence Whole Slide Image Classification,"Sam Maksoud,  Kun Zhao,  Peter Hobson,  Anthony Jennings,  Brian C. Lovell"
319,Learning Multi-Granular Hypergraphs for Video-Based Person Re-Identification,"Yichao Yan,  Jie Qin,  Jiaxin Chen,  Li Liu,  Fan Zhu,  Ying Tai,  Ling Shao"
320,Towards Unified INT8 Training for Convolutional Neural Network,"Feng Zhu,  Ruihao Gong,  Fengwei Yu,  Xianglong Liu,  Yanfei Wang,  Zhelong Li,  Xiuqi Yang,  Junjie Yan"
321,Towards Achieving Adversarial Robustness by Enforcing Feature Consistency Across Bit Planes,"Sravanti Addepalli,  Vivek B.S.,  Arya Baburaj,  Gaurang Sriramanan,  R. Venkatesh Babu"
322,HOnnotate: A Method for 3D Annotation of Hand and Object Poses,"Shreyas Hampali,  Mahdi Rad,  Markus Oberweger,  Vincent Lepetit"
