,title,authors
5945,Stereoscopic Universal Perturbations Across Different Architectures and Datasets,"Zachary Berger, Parth Agrawal, Tian Yu Liu, Stefano Soatto, Alex Wong"
5946,AutoGPart: Intermediate Supervision Search for Generalizable 3D Part Segmentation,"Xueyi Liu, Xiaomeng Xu, Anyi Rao, Chuang Gan, Li Yi"
5947,DeltaCNN: End-to-End CNN Inference of Sparse Frame Differences in Videos,"Mathias Parger, Chengcheng Tang, Christopher D. Twigg, Cem Keskin, Robert Wang, Markus Steinberger"
5948,MNSRNet: Multimodal Transformer Network for 3D Surface Super-Resolution,"Wuyuan Xie, Tengcong Huang, Miaohui Wang"
5949,Scene Graph Expansion for Semantics-Guided Image Outpainting,"Chiao-An Yang, Cheng-Yo Tan, Wan-Cyuan Fan, Cheng-Fu Yang, Meng-Lin Wu, Yu-Chiang Frank Wang"
5950,Bridged Transformer for Vision and Point Cloud 3D Object Detection,"Yikai Wang, TengQi Ye, Lele Cao, Wenbing Huang, Fuchun Sun, Fengxiang He, Dacheng Tao"
5951,TransVPR: Transformer-Based Place Recognition With Multi-Level Attention Aggregation,"Ruotong Wang, Yanqing Shen, Weiliang Zuo, Sanping Zhou, Nanning Zheng"
5952,Give Me Your Attention: Dot-Product Attention Considered Harmful for Adversarial Patch Robustness,"Giulio Lovisotto, Nicole Finnie, Mauricio Munoz, Chaithanya Kumar Mummadi, Jan Hendrik Metzen"
5953,AKB-48: A Real-World Articulated Object Knowledge Base,"Liu Liu, Wenqiang Xu, Haoyuan Fu, Sucheng Qian, Qiaojun Yu, Yang Han, Cewu Lu"
5954,Aug-NeRF: Training Stronger Neural Radiance Fields With Triple-Level Physically-Grounded Augmentations,"Tianlong Chen, Peihao Wang, Zhiwen Fan, Zhangyang Wang"
5955,"RGB-Multispectral Matching: Dataset, Learning Methodology, Evaluation","Fabio Tosi, Pierluigi Zama Ramirez, Matteo Poggi, Samuele Salti, Stefano Mattoccia, Luigi Di Stefano"
5956,Id-Free Person Similarity Learning,"Bing Shuai, Xinyu Li, Kaustav Kundu, Joseph Tighe"
5957,Semantic-Shape Adaptive Feature Modulation for Semantic Image Synthesis,"Zhengyao Lv, Xiaoming Li, Zhenxing Niu, Bing Cao, Wangmeng Zuo"
5958,Day-to-Night Image Synthesis for Training Nighttime Neural ISPs,"Abhijith Punnappurath, Abdullah Abuolaim, Abdelrahman Abdelhamed, Alex Levinshtein, Michael S. Brown"
5959,Holocurtains: Programming Light Curtains via Binary Holography,"Dorian Chan, Srinivasa G. Narasimhan, Matthew O'Toole"
5960,Learning Adaptive Warping for Real-World Rolling Shutter Correction,"Mingdeng Cao, Zhihang Zhong, Jiahao Wang, Yinqiang Zheng, Yujiu Yang"
5961,Bongard-HOI: Benchmarking Few-Shot Visual Reasoning for Human-Object Interactions,"Huaizu Jiang, Xiaojian Ma, Weili Nie, Zhiding Yu, Yuke Zhu, Anima Anandkumar"
5962,ZeroCap: Zero-Shot Image-to-Text Generation for Visual-Semantic Arithmetic,"Yoad Tewel, Yoav Shalev, Idan Schwartz, Lior Wolf"
5963,End-to-End Generative Pretraining for Multimodal Video Captioning,"Paul Hongsuck Seo, Arsha Nagrani, Anurag Arnab, Cordelia Schmid"
5964,Stochastic Trajectory Prediction via Motion Indeterminacy Diffusion,"Tianpei Gu, Guangyi Chen, Junlong Li, Chunze Lin, Yongming Rao, Jie Zhou, Jiwen Lu"
5965,Cross-Modal Clinical Graph Transformer for Ophthalmic Report Generation,"Mingjie Li, Wenjia Cai, Karin Verspoor, Shirui Pan, Xiaodan Liang, Xiaojun Chang"
5966,Human-Object Interaction Detection via Disentangled Transformer,"Desen Zhou, Zhichao Liu, Jian Wang, Leshan Wang, Tao Hu, Errui Ding, Jingdong Wang"
5967,CVF-SID: Cyclic Multi-Variate Function for Self-Supervised Image Denoising by Disentangling Noise From Image,"Reyhaneh Neshatavar, Mohsen Yavartanoo, Sanghyun Son, Kyoung Mu Lee"
5968,FaceFormer: Speech-Driven 3D Facial Animation With Transformers,"Yingruo Fan, Zhaojiang Lin, Jun Saito, Wenping Wang, Taku Komura"
5969,Exploring Patch-Wise Semantic Relation for Contrastive Learning in Image-to-Image Translation Tasks,"Chanyong Jung, Gihyun Kwon, Jong Chul Ye"
5970,Towards General Purpose Vision Systems: An End-to-End Task-Agnostic Vision-Language Architecture,"Tanmay Gupta, Amita Kamath, Aniruddha Kembhavi, Derek Hoiem"
5971,LiT: Zero-Shot Transfer With Locked-Image Text Tuning,"Xiaohua Zhai, Xiao Wang, Basil Mustafa, Andreas Steiner, Daniel Keysers, Alexander Kolesnikov, Lucas Beyer"
5972,GeoNeRF: Generalizing NeRF With Geometry Priors,"Mohammad Mahdi Johari, Yann Lepoittevin, François Fleuret"
5973,PhoCaL: A Multi-Modal Dataset for Category-Level Object Pose Estimation With Photometrically Challenging Objects,"Pengyuan Wang, HyunJun Jung, Yitong Li, Siyuan Shen, Rahul Parthasarathy Srikanth, Lorenzo Garattoni, Sven Meier, Nassir Navab, Benjamin Busam"
5974,Uformer: A General U-Shaped Transformer for Image Restoration,"Zhendong Wang, Xiaodong Cun, Jianmin Bao, Wengang Zhou, Jianzhuang Liu, Houqiang Li"
5975,Bridge-Prompt: Towards Ordinal Action Understanding in Instructional Videos,"Muheng Li, Lei Chen, Yueqi Duan, Zhilan Hu, Jianjiang Feng, Jie Zhou, Jiwen Lu"
5976,"Cerberus Transformer: Joint Semantic, Affordance and Attribute Parsing","Xiaoxue Chen, Tianyu Liu, Hao Zhao, Guyue Zhou, Ya-Qin Zhang"
5977,Single-Photon Structured Light,"Varun Sundar, Sizhuo Ma, Aswin C. Sankaranarayanan, Mohit Gupta"
5978,Deblurring via Stochastic Refinement,"Jay Whang, Mauricio Delbracio, Hossein Talebi, Chitwan Saharia, Alexandros G. Dimakis, Peyman Milanfar"
5979,3DJCG: A Unified Framework for Joint Dense Captioning and Visual Grounding on 3D Point Clouds,"Daigang Cai, Lichen Zhao, Jing Zhang, Lu Sheng, Dong Xu"
5980,Abandoning the Bayer-Filter To See in the Dark,"Xingbo Dong, Wanyan Xu, Zhihui Miao, Lan Ma, Chao Zhang, Jiewen Yang, Zhe Jin, Andrew Beng Jin Teoh, Jiajun Shen"
5981,Exploiting Temporal Relations on Radar Perception for Autonomous Driving,"Peizhao Li, Pu Wang, Karl Berntorp, Hongfu Liu"
5982,Forward Compatible Training for Large-Scale Embedding Retrieval Systems,"Vivek Ramanujan, Pavan Kumar Anasosalu Vasu, Ali Farhadi, Oncel Tuzel, Hadi Pouransari"
5983,Everything at Once - Multi-Modal Fusion Transformer for Video Retrieval,"Nina Shvetsova, Brian Chen, Andrew Rouditchenko, Samuel Thomas, Brian Kingsbury, Rogerio S. Feris, David Harwath, James Glass, Hilde Kuehne"
5984,Neural Template: Topology-Aware Reconstruction and Disentangled Generation of 3D Meshes,"Ka-Hei Hui, Ruihui Li, Jingyu Hu, Chi-Wing Fu"
5985,AdaFace: Quality Adaptive Margin for Face Recognition,"Minchul Kim, Anil K. Jain, Xiaoming Liu"
5986,Learning Soft Estimator of Keypoint Scale and Orientation With Probabilistic Covariant Loss,"Pei Yan, Yihua Tan, Shengzhou Xiong, Yuan Tai, Yansheng Li"
5987,Opening Up Open World Tracking,"Yang Liu, Idil Esen Zulfikar, Jonathon Luiten, Achal Dave, Deva Ramanan, Bastian Leibe, Aljoša Ošep, Laura Leal-Taixé"
5988,OSSO: Obtaining Skeletal Shape From Outside,"Marilyn Keller, Silvia Zuffi, Michael J. Black, Sergi Pujades"
5989,Bayesian Invariant Risk Minimization,"Yong Lin, Hanze Dong, Hao Wang, Tong Zhang"
5990,Alleviating Semantics Distortion in Unsupervised Low-Level Image-to-Image Translation via Structure Consistency Constraint,"Jiaxian Guo, Jiachen Li, Huan Fu, Mingming Gong, Kun Zhang, Dacheng Tao"
5991,Uni-Perceiver: Pre-Training Unified Architecture for Generic Perception for Zero-Shot and Few-Shot Tasks,"Xizhou Zhu, Jinguo Zhu, Hao Li, Xiaoshi Wu, Hongsheng Li, Xiaohua Wang, Jifeng Dai"
5992,The Auto Arborist Dataset: A Large-Scale Benchmark for Multiview Urban Forest Monitoring Under Domain Shift,"Sara Beery, Guanhang Wu, Trevor Edwards, Filip Pavetic, Bo Majewski, Shreyasee Mukherjee, Stanley Chan, John Morgan, Vivek Rathod, Jonathan Huang"
5993,"Real-Time, Accurate, and Consistent Video Semantic Segmentation via Unsupervised Adaptation and Cross-Unit Deployment on Mobile Device","Hyojin Park, Alan Yessenbayev, Tushar Singhal, Navin Kumar Adhikari, Yizhe Zhang, Shubhankar Mangesh Borse, Hong Cai, Nilesh Prasad Pandey, Fei Yin, Frank Mayer, Balaji Calidas, Fatih Porikli"
5994,A Style-Aware Discriminator for Controllable Image Translation,"Kunhee Kim, Sanghun Park, Eunyeong Jeon, Taehun Kim, Daijin Kim"
5995,Incremental Cross-View Mutual Distillation for Self-Supervised Medical CT Synthesis,"Chaowei Fang, Liang Wang, Dingwen Zhang, Jun Xu, Yixuan Yuan, Junwei Han"
5996,Moving Window Regression: A Novel Approach to Ordinal Regression,"Nyeong-Ho Shin, Seon-Ho Lee, Chang-Su Kim"
5997,ACPL: Anti-Curriculum Pseudo-Labelling for Semi-Supervised Medical Image Classification,"Fengbei Liu, Yu Tian, Yuanhong Chen, Yuyuan Liu, Vasileios Belagiannis, Gustavo Carneiro"
5998,Learning to Deblur Using Light Field Generated and Real Defocus Images,"Lingyan Ruan, Bin Chen, Jizhou Li, Miuling Lam"
5999,PhotoScene: Photorealistic Material and Lighting Transfer for Indoor Scenes,"Yu-Ying Yeh, Zhengqin Li, Yannick Hold-Geoffroy, Rui Zhu, Zexiang Xu, Miloš Hašan, Kalyan Sunkavalli, Manmohan Chandraker"
6000,Versatile Multi-Modal Pre-Training for Human-Centric Perception,"Fangzhou Hong, Liang Pan, Zhongang Cai, Ziwei Liu"
6001,Contrastive Regression for Domain Adaptation on Gaze Estimation,"Yaoming Wang, Yangzhou Jiang, Jin Li, Bingbing Ni, Wenrui Dai, Chenglin Li, Hongkai Xiong, Teng Li"
6002,Multi-View Consistent Generative Adversarial Networks for 3D-Aware Image Synthesis,"Xuanmeng Zhang, Zhedong Zheng, Daiheng Gao, Bang Zhang, Pan Pan, Yi Yang"
6003,Memory-Augmented Non-Local Attention for Video Super-Resolution,"Jiyang Yu, Jingen Liu, Liefeng Bo, Tao Mei"
6004,Classification-Then-Grounding: Reformulating Video Scene Graphs As Temporal Bipartite Graphs,"Kaifeng Gao, Long Chen, Yulei Niu, Jian Shao, Jun Xiao"
6005,Transformer-Empowered Multi-Scale Contextual Matching and Aggregation for Multi-Contrast MRI Super-Resolution,"Guangyuan Li, Jun Lv, Yapeng Tian, Qi Dou, Chengyan Wang, Chenliang Xu, Jing Qin"
6006,GateHUB: Gated History Unit With Background Suppression for Online Action Detection,"Junwen Chen, Gaurav Mittal, Ye Yu, Yu Kong, Mei Chen"
6007,Bridging Video-Text Retrieval With Multiple Choice Questions,"Yuying Ge, Yixiao Ge, Xihui Liu, Dian Li, Ying Shan, Xiaohu Qie, Ping Luo"
6008,DF-GAN: A Simple and Effective Baseline for Text-to-Image Synthesis,"Ming Tao, Hao Tang, Fei Wu, Xiao-Yuan Jing, Bing-Kun Bao, Changsheng Xu"
6009,CoNeRF: Controllable Neural Radiance Fields,"Kacper Kania, Kwang Moo Yi, Marek Kowalski, Tomasz Trzciński, Andrea Tagliasacchi"
6010,Noise2NoiseFlow: Realistic Camera Noise Modeling Without Clean Images,"Ali Maleky, Shayan Kousha, Michael S. Brown, Marcus A. Brubaker"
6011,ZeroWaste Dataset: Towards Deformable Object Segmentation in Cluttered Scenes,"Dina Bashkirova, Mohamed Abdelfattah, Ziliang Zhu, James Akl, Fadi Alladkani, Ping Hu, Vitaly Ablavsky, Berk Calli, Sarah Adel Bargal, Kate Saenko"
6012,UNIST: Unpaired Neural Implicit Shape Translation Network,"Qimin Chen, Johannes Merz, Aditya Sanghi, Hooman Shayani, Ali Mahdavi-Amiri, Hao Zhang"
6013,Local-Adaptive Face Recognition via Graph-Based Meta-Clustering and Regularized Adaptation,"Wenbin Zhu, Chien-Yi Wang, Kuan-Lun Tseng, Shang-Hong Lai, Baoyuan Wang"
6014,The DEVIL Is in the Details: A Diagnostic Evaluation Benchmark for Video Inpainting,"Ryan Szeto, Jason J. Corso"
6015,Generating Useful Accident-Prone Driving Scenarios via a Learned Traffic Prior,"Davis Rempe, Jonah Philion, Leonidas J. Guibas, Sanja Fidler, Or Litany"
6016,Efficient Geometry-Aware 3D Generative Adversarial Networks,"Eric R. Chan, Connor Z. Lin, Matthew A. Chan, Koki Nagano, Boxiao Pan, Shalini De Mello, Orazio Gallo, Leonidas J. Guibas, Jonathan Tremblay, Sameh Khamis, Tero Karras, Gordon Wetzstein"
6017,Dancing Under the Stars: Video Denoising in Starlight,"Kristina Monakhova, Stephan R. Richter, Laura Waller, Vladlen Koltun"
6018,SPAct: Self-Supervised Privacy Preservation for Action Recognition,"Ishan Rajendrakumar Dave, Chen Chen, Mubarak Shah"
6019,De-Rendering 3D Objects in the Wild,"Felix Wimbauer, Shangzhe Wu, Christian Rupprecht"
6020,Representing 3D Shapes With Probabilistic Directed Distance Fields,"Tristan Aumentado-Armstrong, Stavros Tsogkas, Sven Dickinson, Allan D. Jepson"
6021,Learning ABCs: Approximate Bijective Correspondence for Isolating Factors of Variation With Weak Supervision,"Kieran A. Murphy, Varun Jampani, Srikumar Ramalingam, Ameesh Makadia"
6022,ABO: Dataset and Benchmarks for Real-World 3D Object Understanding,"Jasmine Collins, Shubham Goel, Kenan Deng, Achleshwar Luthra, Leon Xu, Erhan Gundogdu, Xi Zhang, Tomas F. Yago Vicente, Thomas Dideriksen, Himanshu Arora, Matthieu Guillaumin, Jitendra Malik"
6023,MS-TCT: Multi-Scale Temporal ConvTransformer for Action Detection,"Rui Dai, Srijan Das, Kumara Kahatapitiya, Michael S. Ryoo, François Brémond"
6024,Make It Move: Controllable Image-to-Video Generation With Text Descriptions,"Yaosi Hu, Chong Luo, Zhenzhong Chen"
6025,Neural Points: Point Cloud Representation With Neural Fields for Arbitrary Upsampling,"Wanquan Feng, Jin Li, Hongrui Cai, Xiaonan Luo, Juyong Zhang"
6026,FIFO: Learning Fog-Invariant Features for Foggy Scene Segmentation,"Sohyun Lee, Taeyoung Son, Suha Kwak"
6027,Unsupervised Visual Representation Learning by Online Constrained K-Means,"Qi Qian, Yuanhong Xu, Juhua Hu, Hao Li, Rong Jin"
6028,Neural Point Light Fields,"Julian Ost, Issam Laradji, Alejandro Newell, Yuval Bahat, Felix Heide"
6029,"Vehicle Trajectory Prediction Works, but Not Everywhere","Mohammadhossein Bahari, Saeed Saadatnejad, Ahmad Rahimi, Mohammad Shaverdikondori, Amir Hossein Shahidzadeh, Seyed-Mohsen Moosavi-Dezfooli, Alexandre Alahi"
6030,Instance-Wise Occlusion and Depth Orders in Natural Scenes,"Hyunmin Lee, Jaesik Park"
6031,Contour-Hugging Heatmaps for Landmark Detection,"James McCouat, Irina Voiculescu"
6032,DisARM: Displacement Aware Relation Module for 3D Detection,"Yao Duan, Chenyang Zhu, Yuqing Lan, Renjiao Yi, Xinwang Liu, Kai Xu"
6033,NeRF-Editing: Geometry Editing of Neural Radiance Fields,"Yu-Jie Yuan, Yang-Tian Sun, Yu-Kun Lai, Yuewen Ma, Rongfei Jia, Lin Gao"
6034,Optimal Correction Cost for Object Detection Evaluation,"Mayu Otani, Riku Togashi, Yuta Nakashima, Esa Rahtu, Janne Heikkilä, Shin'ichi Satoh"
6035,Artistic Style Discovery With Independent Components,"Xin Xie, Yi Li, Huaibo Huang, Haiyan Fu, Wanwan Wang, Yanqing Guo"
6036,HyperStyle: StyleGAN Inversion With HyperNetworks for Real Image Editing,"Yuval Alaluf, Omer Tov, Ron Mokady, Rinon Gal, Amit Bermano"
6037,LTP: Lane-Based Trajectory Prediction for Autonomous Driving,"Jingke Wang, Tengju Ye, Ziqing Gu, Junbo Chen"
6038,AP-BSN: Self-Supervised Denoising for Real-World Images via Asymmetric PD and Blind-Spot Network,"Wooseok Lee, Sanghyun Son, Kyoung Mu Lee"
6039,Not All Points Are Equal: Learning Highly Efficient Point-Based Detectors for 3D LiDAR Point Clouds,"Yifan Zhang, Qingyong Hu, Guoquan Xu, Yanxin Ma, Jianwei Wan, Yulan Guo"
6040,RigNeRF: Fully Controllable Neural 3D Portraits,"ShahRukh Athar, Zexiang Xu, Kalyan Sunkavalli, Eli Shechtman, Zhixin Shu"
6041,CLIP-Forge: Towards Zero-Shot Text-To-Shape Generation,"Aditya Sanghi, Hang Chu, Joseph G. Lambourne, Ye Wang, Chin-Yi Cheng, Marco Fumero, Kamal Rahimi Malekshan"
6042,Instance-Dependent Label-Noise Learning With Manifold-Regularized Transition Matrix Estimation,"De Cheng, Tongliang Liu, Yixiong Ning, Nannan Wang, Bo Han, Gang Niu, Xinbo Gao, Masashi Sugiyama"
6043,Rethinking the Augmentation Module in Contrastive Learning: Learning Hierarchical Augmentation Invariance With Expanded Views,"Junbo Zhang, Kaisheng Ma"
6044,Equivariant Point Cloud Analysis via Learning Orientations for Message Passing,"Shitong Luo, Jiahan Li, Jiaqi Guan, Yufeng Su, Chaoran Cheng, Jian Peng, Jianzhu Ma"
6045,Node Representation Learning in Graph via Node-to-Neighbourhood Mutual Information Maximization,"Wei Dong, Junsheng Wu, Yi Luo, Zongyuan Ge, Peng Wang"
6046,Point Cloud Pre-Training With Natural 3D Structures,"Ryosuke Yamada, Hirokatsu Kataoka, Naoya Chiba, Yukiyasu Domae, Tetsuya Ogata"
6047,StyleT2I: Toward Compositional and High-Fidelity Text-to-Image Synthesis,"Zhiheng Li, Martin Renqiang Min, Kai Li, Chenliang Xu"
6048,V-Doc: Visual Questions Answers With Documents,"Yihao Ding, Zhe Huang, Runlin Wang, YanHang Zhang, Xianru Chen, Yuzhong Ma, Hyunsuk Chung, Soyeon Caren Han"
6049,Uncertainty-Guided Probabilistic Transformer for Complex Action Recognition,"Hongji Guo, Hanjing Wang, Qiang Ji"
6050,V2C: Visual Voice Cloning,"Qi Chen, Mingkui Tan, Yuankai Qi, Jiaqiu Zhou, Yuanqing Li, Qi Wu"
6051,EvUnroll: Neuromorphic Events Based Rolling Shutter Image Correction,"Xinyu Zhou, Peiqi Duan, Yi Ma, Boxin Shi"
6052,Gait Recognition in the Wild With Dense 3D Representations and a Benchmark,"Jinkai Zheng, Xinchen Liu, Wu Liu, Lingxiao He, Chenggang Yan, Tao Mei"
6053,Temporal Context Matters: Enhancing Single Image Prediction With Disease Progression Representations,"Aishik Konwer, Xuan Xu, Joseph Bae, Chao Chen, Prateek Prasanna"
6054,Learning From All Vehicles,"Dian Chen, Philipp Krähenbühl"
6055,Towards Driving-Oriented Metric for Lane Detection Models,"Takami Sato, Qi Alfred Chen"
6056,XYDeblur: Divide and Conquer for Single Image Deblurring,"Seo-Won Ji, Jeongmin Lee, Seung-Wook Kim, Jun-Pyo Hong, Seung-Jin Baek, Seung-Won Jung, Sung-Jea Ko"
6057,STCrowd: A Multimodal Dataset for Pedestrian Perception in Crowded Scenes,"Peishan Cong, Xinge Zhu, Feng Qiao, Yiming Ren, Xidong Peng, Yuenan Hou, Lan Xu, Ruigang Yang, Dinesh Manocha, Yuexin Ma"
6058,Deep Decomposition for Stochastic Normal-Abnormal Transport,"Peirong Liu, Yueh Lee, Stephen Aylward, Marc Niethammer"
6059,Multimodal Material Segmentation,"Yupeng Liang, Ryosuke Wakaki, Shohei Nobuhara, Ko Nishino"
6060,DynamicEarthNet: Daily Multi-Spectral Satellite Dataset for Semantic Change Segmentation,"Aysim Toker, Lukas Kondmann, Mark Weber, Marvin Eisenberger, Andrés Camero, Jingliang Hu, Ariadna Pregel Hoderlein, Çağlar Şenaras, Timothy Davis, Daniel Cremers, Giovanni Marchisio, Xiao Xiang Zhu, Laura Leal-Taixé"
6061,Quantization-Aware Deep Optics for Diffractive Snapshot Hyperspectral Imaging,"Lingen Li, Lizhi Wang, Weitao Song, Lei Zhang, Zhiwei Xiong, Hua Huang"
6062,Improving Video Model Transfer With Dynamic Representation Learning,"Yi Li, Nuno Vasconcelos"
6063,PIE-Net: Photometric Invariant Edge Guided Network for Intrinsic Image Decomposition,"Partha Das, Sezer Karaoglu, Theo Gevers"
6064,QS-Attn: Query-Selected Attention for Contrastive Learning in I2I Translation,"Xueqi Hu, Xinyue Zhou, Qiusheng Huang, Zhengyi Shi, Li Sun, Qingli Li"
6065,Adaptive Gating for Single-Photon 3D Imaging,"Ryan Po, Adithya Pediredla, Ioannis Gkioulekas"
6066,H4D: Human 4D Modeling by Learning Neural Compositional Representation,"Boyan Jiang, Yinda Zhang, Xingkui Wei, Xiangyang Xue, Yanwei Fu"
6067,Cannot See the Forest for the Trees: Aggregating Multiple Viewpoints To Better Classify Objects in Videos,"Sukjun Hwang, Miran Heo, Seoung Wug Oh, Seon Joo Kim"
6068,Learning Canonical F-Correlation Projection for Compact Multiview Representation,"Yun-Hao Yuan, Jin Li, Yun Li, Jipeng Qiang, Yi Zhu, Xiaobo Shen, Jianping Gou"
6069,DIFNet: Boosting Visual Information Flow for Image Captioning,"Mingrui Wu, Xuying Zhang, Xiaoshuai Sun, Yiyi Zhou, Chao Chen, Jiaxin Gu, Xing Sun, Rongrong Ji"
6070,Tree Energy Loss: Towards Sparsely Annotated Semantic Segmentation,"Zhiyuan Liang, Tiancai Wang, Xiangyu Zhang, Jian Sun, Jianbing Shen"
6071,Grounding Answers for Visual Questions Asked by Visually Impaired People,"Chongyan Chen, Samreen Anjum, Danna Gurari"
6072,Automatic Color Image Stitching Using Quaternion Rank-1 Alignment,"Jiaxue Li, Yicong Zhou"
6073,VisualGPT: Data-Efficient Adaptation of Pretrained Language Models for Image Captioning,"Jun Chen, Han Guo, Kai Yi, Boyang Li, Mohamed Elhoseiny"
6074,All-Photon Polarimetric Time-of-Flight Imaging,"Seung-Hwan Baek, Felix Heide"
6075,Towards Implicit Text-Guided 3D Shape Generation,"Zhengzhe Liu, Yi Wang, Xiaojuan Qi, Chi-Wing Fu"
6076,A Versatile Multi-View Framework for LiDAR-Based 3D Object Detection With Guidance From Panoptic Segmentation,"Hamidreza Fazlali, Yixuan Xu, Yuan Ren, Bingbing Liu"
6077,RFNet: Unsupervised Network for Mutually Reinforcing Multi-Modal Image Registration and Fusion,"Han Xu, Jiayi Ma, Jiteng Yuan, Zhuliang Le, Wei Liu"
6078,CellTypeGraph: A New Geometric Computer Vision Benchmark,"Lorenzo Cerrone, Athul Vijayan, Tejasvinee Mody, Kay Schneitz, Fred A. Hamprecht"
