,title,authors
1083,RePr: Improved Training of Convolutional Filters,"Aaditya Prakash,  James Storer,  Dinei Florencio,  Cha Zhang"
1084,Tangent-Normal Adversarial Regularization for Semi-Supervised Learning,"Bing Yu,  Jingfeng Wu,  Jinwen Ma,  Zhanxing Zhu"
1085,Auto-Encoding Scene Graphs for Image Captioning,"Xu Yang,  Kaihua Tang,  Hanwang Zhang,  Jianfei Cai"
1086,"Fast, Diverse and Accurate Image Captioning Guided by Part-Of-Speech","Aditya Deshpande,  Jyoti Aneja,  Liwei Wang,  Alexander G. Schwing,  David Forsyth"
1087,Attention Branch Network: Learning of Attention Mechanism for Visual Explanation,"Hiroshi Fukui,  Tsubasa Hirakawa,  Takayoshi Yamashita,  Hironobu Fujiyoshi"
1088,Cascaded Projection: End-To-End Network Compression and Acceleration,"Breton Minnehan,  Andreas Savakis"
1089,DeepCaps: Going Deeper With Capsule Networks,"Jathushan Rajasegaran,  Vinoj Jayasundara,  Sandaru Jayasekara,  Hirunima Jayasekara,  Suranga Seneviratne,  Ranga Rodrigo"
1090,FBNet: Hardware-Aware Efficient ConvNet Design via Differentiable Neural Architecture Search,"Bichen Wu,  Xiaoliang Dai,  Peizhao Zhang,  Yanghan Wang,  Fei Sun,  Yiming Wu,  Yuandong Tian,  Peter Vajda,  Yangqing Jia,  Kurt Keutzer"
1091,APDrawingGAN: Generating Artistic Portrait Drawings From Face Photos With Hierarchical GANs,"Ran Yi,  Yong-Jin Liu,  Yu-Kun Lai,  Paul L. Rosin"
1092,Constrained Generative Adversarial Networks for Interactive Image Generation,Eric Heim
1093,WarpGAN: Automatic Caricature Generation,"Yichun Shi,  Debayan Deb,  Anil K. Jain"
1094,Explainability Methods for Graph Convolutional Neural Networks,"Phillip E. Pope,  Soheil Kolouri,  Mohammad Rostami,  Charles E. Martin,  Heiko Hoffmann"
1095,A Generative Adversarial Density Estimator,"M. Ehsan Abbasnejad,  Qinfeng Shi,  Anton van den Hengel,  Lingqiao Liu"
1096,SoDeep: A Sorting Deep Net to Learn Ranking Loss Surrogates,"Martin Engilberge,  Louis Chevallier,  Patrick Perez,  Matthieu Cord"
1097,High-Quality Face Capture Using Anatomical Muscles,"Michael Bao,  Matthew Cong,  Stephane Grabli,  Ronald Fedkiw"
1098,FML: Face Model Learning From Videos,"Ayush Tewari,  Florian Bernard,  Pablo Garrido,  Gaurav Bharaj,  Mohamed Elgharib,  Hans-Peter Seidel,  Patrick Perez,  Michael Zollhofer,  Christian Theobalt"
1099,AdaCos: Adaptively Scaling Cosine Logits for Effectively Learning Deep Face Representations,"Xiao Zhang,  Rui Zhao,  Yu Qiao,  Xiaogang Wang,  Hongsheng Li"
1100,3D Hand Shape and Pose Estimation From a Single RGB Image,"Liuhao Ge,  Zhou Ren,  Yuncheng Li,  Zehao Xue,  Yingying Wang,  Jianfei Cai,  Junsong Yuan"
1101,3D Hand Shape and Pose From Images in the Wild,"Adnane Boukhayma,  Rodrigo de Bem,  Philip H.S. Torr"
1102,Self-Supervised 3D Hand Pose Estimation Through Training by Fitting,"Chengde Wan,  Thomas Probst,  Luc Van Gool,  Angela Yao"
1103,CrowdPose: Efficient Crowded Scenes Pose Estimation and a New Benchmark,"Jiefeng Li,  Can Wang,  Hao Zhu,  Yihuan Mao,  Hao-Shu Fang,  Cewu Lu"
1104,Towards Social Artificial Intelligence: Nonverbal Social Signal Prediction in a Triadic Interaction,"Hanbyul Joo,  Tomas Simon,  Mina Cikara,  Yaser Sheikh"
1105,HoloPose: Holistic 3D Human Reconstruction In-The-Wild,"Riza Alp Guler,  Iasonas Kokkinos"
1106,Weakly-Supervised Discovery of Geometry-Aware Representation for 3D Human Pose Estimation,"Xipeng Chen,  Kwan-Yee Lin,  Wentao Liu,  Chen Qian,  Liang Lin"
1107,In the Wild Human Pose Estimation Using Explicit 2D Features and Intermediate 3D Representations,"Ikhsanul Habibie,  Weipeng Xu,  Dushyant Mehta,  Gerard Pons-Moll,  Christian Theobalt"
1108,Slim DensePose: Thrifty Learning From Sparse Annotations and Motion Cues,"Natalia Neverova,  James Thewlis,  Riza Alp Guler,  Iasonas Kokkinos,  Andrea Vedaldi"
1109,Self-Supervised Representation Learning From Videos for Facial Action Unit Detection,"Yong Li,  Jiabei Zeng,  Shiguang Shan,  Xilin Chen"
1110,Combining 3D Morphable Models: A Large Scale Face-And-Head Model,"Stylianos Ploumpis,  Haoyang Wang,  Nick Pears,  William A. P. Smith,  Stefanos Zafeiriou"
1111,Boosting Local Shape Matching for Dense 3D Face Correspondence,"Zhenfeng Fan,  Xiyuan Hu,  Chen Chen,  Silong Peng"
1112,Unsupervised Part-Based Disentangling of Object Shape and Appearance,"Dominik Lorenz,  Leonard Bereska,  Timo Milbich,  Bjorn Ommer"
1113,"Monocular Total Capture: Posing Face, Body, and Hands in the Wild","Donglai Xiang,  Hanbyul Joo,  Yaser Sheikh"
1114,"Expressive Body Capture: 3D Hands, Face, and Body From a Single Image","Georgios Pavlakos,  Vasileios Choutas,  Nima Ghorbani,  Timo Bolkart,  Ahmed A. A. Osman,  Dimitrios Tzionas,  Michael J. Black"
1115,Neural RGB(r)D Sensing: Depth and Uncertainty From a Video Camera,"Chao Liu,  Jinwei Gu,  Kihwan Kim,  Srinivasa G. Narasimhan,  Jan Kautz"
1116,DAVANet: Stereo Deblurring With View Aggregation,"Shangchen Zhou,  Jiawei Zhang,  Wangmeng Zuo,  Haozhe Xie,  Jinshan Pan,  Jimmy S. Ren"
1117,DVC: An End-To-End Deep Video Compression Framework,"Guo Lu,  Wanli Ouyang,  Dong Xu,  Xiaoyun Zhang,  Chunlei Cai,  Zhiyong Gao"
1118,SOSNet: Second Order Similarity Regularization for Local Descriptor Learning,"Yurun Tian,  Xin Yu,  Bin Fan,  Fuchao Wu,  Huub Heijnen,  Vassileios Balntas"
1119,"""Double-DIP"": Unsupervised Image Decomposition via Coupled Deep-Image-Priors","Yosef Gandelsman,  Assaf Shocher,  Michal Irani"
1120,Unprocessing Images for Learned Raw Denoising,"Tim Brooks,  Ben Mildenhall,  Tianfan Xue,  Jiawen Chen,  Dillon Sharlet,  Jonathan T. Barron"
1121,Residual Networks for Light Field Image Super-Resolution,"Shuo Zhang,  Youfang Lin,  Hao Sheng"
1122,Modulating Image Restoration With Continual Levels via Adaptive Feature Modification Layers,"Jingwen He,  Chao Dong,  Yu Qiao"
1123,Second-Order Attention Network for Single Image Super-Resolution,"Tao Dai,  Jianrui Cai,  Yongbing Zhang,  Shu-Tao Xia,  Lei Zhang"
1124,Devil Is in the Edges: Learning Semantic Boundaries From Noisy Annotations,"David Acuna,  Amlan Kar,  Sanja Fidler"
1125,Path-Invariant Map Networks,"Zaiwei Zhang,  Zhenxiao Liang,  Lemeng Wu,  Xiaowei Zhou,  Qixing Huang"
1126,FilterReg: Robust and Efficient Probabilistic Point-Set Registration Using Gaussian Filter and Twist Parameterization,"Wei Gao,  Russ Tedrake"
1127,Probabilistic Permutation Synchronization Using the Riemannian Structure of the Birkhoff Polytope,"Tolga Birdal,  Umut Simsekli"
1128,Lifting Vectorial Variational Problems: A Natural Formulation Based on Geometric Measure Theory and Discrete Exterior Calculus,"Thomas Mollenhoff,  Daniel Cremers"
1129,A Sufficient Condition for Convergences of Adam and RMSProp,"Fangyu Zou,  Li Shen,  Zequn Jie,  Weizhong Zhang,  Wei Liu"
1130,Guaranteed Matrix Completion Under Multiple Linear Transformations,"Chao Li,  Wei He,  Longhao Yuan,  Zhun Sun,  Qibin Zhao"
1131,MAP Inference via Block-Coordinate Frank-Wolfe Algorithm,"Paul Swoboda,  Vladimir Kolmogorov"
1132,A Convex Relaxation for Multi-Graph Matching,"Paul Swoboda,  Dagmar Kainm""uller,  Ashkan Mokarian,  Christian Theobalt,  Florian Bernard"
1133,Pixel-Adaptive Convolutional Neural Networks,"Hang Su,  Varun Jampani,  Deqing Sun,  Orazio Gallo,  Erik Learned-Miller,  Jan Kautz"
1134,Single-Frame Regularization for Temporally Stable CNNs,"Gabriel Eilertsen,  Rafal K. Mantiuk,  Jonas Unger"
1135,An End-To-End Network for Generating Social Relationship Graphs,"Arushi Goel,  Keng Teck Ma,  Cheston Tan"
1136,Meta-Learning Convolutional Neural Architectures for Multi-Target Concrete Defect Classification With the COncrete DEfect BRidge IMage Dataset,"Martin Mundt,  Sagnik Majumder,  Sreenivas Murali,  Panagiotis Panetsos,  Visvanathan Ramesh"
1137,ECC: Platform-Independent Energy-Constrained Deep Neural Network Compression via a Bilinear Regression Model,"Haichuan Yang,  Yuhao Zhu,  Ji Liu"
1138,SeerNet: Predicting Convolutional Neural Network Feature-Map Sparsity Through Low-Bit Quantization,"Shijie Cao,  Lingxiao Ma,  Wencong Xiao,  Chen Zhang,  Yunxin Liu,  Lintao Zhang,  Lanshun Nie,  Zhi Yang"
1139,Defending Against Adversarial Attacks by Randomized Diversification,"Olga Taran,  Shideh Rezaeifar,  Taras Holotyak,  Slava Voloshynovskiy"
1140,"Rob-GAN: Generator, Discriminator, and Adversarial Attacker","Xuanqing Liu,  Cho-Jui Hsieh"
1141,Learning From Noisy Labels by Regularized Estimation of Annotator Confusion,"Ryutaro Tanno,  Ardavan Saeedi,  Swami Sankaranarayanan,  Daniel C. Alexander,  Nathan Silberman"
1142,Task-Free Continual Learning,"Rahaf Aljundi,  Klaas Kelchtermans,  Tinne Tuytelaars"
1143,Importance Estimation for Neural Network Pruning,"Pavlo Molchanov,  Arun Mallya,  Stephen Tyree,  Iuri Frosio,  Jan Kautz"
1144,Detecting Overfitting of Deep Generative Networks via Latent Recovery,"Ryan Webster,  Julien Rabin,  Loic Simon,  Frederic Jurie"
1145,Coloring With Limited Data: Few-Shot Colorization via Memory Augmented Networks,"Seungjoo Yoo,  Hyojin Bahng,  Sunghyo Chung,  Junsoo Lee,  Jaehyuk Chang,  Jaegul Choo"
1146,Characterizing and Avoiding Negative Transfer,"Zirui Wang,  Zihang Dai,  Barnabas Poczos,  Jaime Carbonell"
1147,Building Efficient Deep Neural Networks With Unitary Group Convolutions,"Ritchie Zhao,  Yuwei Hu,  Jordan Dotzel,  Christopher De Sa,  Zhiru Zhang"
1148,Semi-Supervised Learning With Graph Learning-Convolutional Networks,"Bo Jiang,  Ziyan Zhang,  Doudou Lin,  Jin Tang,  Bin Luo"
1149,Learning to Remember: A Synaptic Plasticity Driven Framework for Continual Learning,"Oleksiy Ostapenko,  Mihai Puscas,  Tassilo Klein,  Patrick Jahnichen,  Moin Nabi"
1150,AIRD: Adversarial Learning Framework for Image Repurposing Detection,"Ayush Jaiswal,  Yue Wu,  Wael AbdAlmageed,  Iacopo Masi,  Premkumar Natarajan"
1151,A Kernelized Manifold Mapping to Diminish the Effect of Adversarial Perturbations,"Saeid Asgari Taghanaki,  Kumar Abhishek,  Shekoofeh Azizi,  Ghassan Hamarneh"
1152,Trust Region Based Adversarial Attack on Neural Networks,"Zhewei Yao,  Amir Gholami,  Peng Xu,  Kurt Keutzer,  Michael W. Mahoney"
1153,PEPSI : Fast Image Inpainting With Parallel Decoding Network,"Min-cheol Sagong,  Yong-goo Shin,  Seung-wook Kim,  Seung Park,  Sung-jea Ko"
1154,Model-Blind Video Denoising via Frame-To-Frame Training,"Thibaud Ehret,  Axel Davy,  Jean-Michel Morel,  Gabriele Facciolo,  Pablo Arias"
1155,End-To-End Efficient Representation Learning via Cascading Combinatorial Optimization,"Yeonwoo Jeong,  Yoonsung Kim,  Hyun Oh Song"
1156,Sim-Real Joint Reinforcement Transfer for 3D Indoor Navigation,"Fengda Zhu,  Linchao Zhu,  Yi Yang"
1157,ChamNet: Towards Efficient Network Design Through Platform-Aware Model Adaptation,"Xiaoliang Dai,  Peizhao Zhang,  Bichen Wu,  Hongxu Yin,  Fei Sun,  Yanghan Wang,  Marat Dukhan,  Yunqing Hu,  Yiming Wu,  Yangqing Jia,  Peter Vajda,  Matt Uyttendaele,  Niraj K. Jha"
1158,Regularizing Activation Distribution for Training Binarized Deep Networks,"Ruizhou Ding,  Ting-Wu Chin,  Zeye Liu,  Diana Marculescu"
1159,Robustness Verification of Classification Deep Neural Networks via Linear Programming,"Wang Lin,  Zhengfeng Yang,  Xin Chen,  Qingye Zhao,  Xiangkun Li,  Zhiming Liu,  Jifeng He"
1160,Additive Adversarial Learning for Unbiased Authentication,"Jian Liang,  Yuren Cao,  Chenbin Zhang,  Shiyu Chang,  Kun Bai,  Zenglin Xu"
1161,Simultaneously Optimizing Weight and Quantizer of Ternary Neural Network Using Truncated Gaussian Approximation,"Zhezhi He,  Deliang Fan"
1162,Adversarial Defense by Stratified Convolutional Sparse Coding,"Bo Sun,  Nian-Hsuan Tsai,  Fangchen Liu,  Ronald Yu,  Hao Su"
1163,Exploring Object Relation in Mean Teacher for Cross-Domain Detection,"Qi Cai,  Yingwei Pan,  Chong-Wah Ngo,  Xinmei Tian,  Lingyu Duan,  Ting Yao"
1164,Hierarchical Disentanglement of Discriminative Latent Features for Zero-Shot Learning,"Bin Tong,  Chao Wang,  Martin Klinkigt,  Yoshiyuki Kobayashi,  Yuuichi Nonaka"
1165,R2GAN: Cross-Modal Recipe Retrieval With Generative Adversarial Network,"Bin Zhu,  Chong-Wah Ngo,  Jingjing Chen,  Yanbin Hao"
1166,Rethinking Knowledge Graph Propagation for Zero-Shot Learning,"Michael Kampffmeyer,  Yinbo Chen,  Xiaodan Liang,  Hao Wang,  Yujia Zhang,  Eric P. Xing"
1167,Learning to Learn Image Classifiers With Visual Analogy,"Linjun Zhou,  Peng Cui,  Shiqiang Yang,  Wenwu Zhu,  Qi Tian"
1168,Where's Wally Now? Deep Generative and Discriminative Embeddings for Novelty Detection,"Philippe Burlina,  Neil Joshi,  I-Jeng Wang"
1169,Weakly Supervised Image Classification Through Noise Regularization,"Mengying Hu,  Hu Han,  Shiguang Shan,  Xilin Chen"
1170,Data-Driven Neuron Allocation for Scale Aggregation Networks,"Yi Li,  Zhanghui Kuang,  Yimin Chen,  Wayne Zhang"
1171,Graphical Contrastive Losses for Scene Graph Parsing,"Ji Zhang,  Kevin J. Shih,  Ahmed Elgammal,  Andrew Tao,  Bryan Catanzaro"
1172,Deep Transfer Learning for Multiple Class Novelty Detection,"Pramuditha Perera,  Vishal M. Patel"
1173,QATM: Quality-Aware Template Matching for Deep Learning,"Jiaxin Cheng,  Yue Wu,  Wael AbdAlmageed,  Premkumar Natarajan"
1174,Retrieval-Augmented Convolutional Neural Networks Against Adversarial Examples,"Jake Zhao (Junbo),  Kyunghyun Cho"
1175,Learning Cross-Modal Embeddings With Adversarial Networks for Cooking Recipes and Food Images,"Hao Wang,  Doyen Sahoo,  Chenghao Liu,  Ee-peng Lim,  Steven C. H. Hoi"
1176,FastDraw: Addressing the Long Tail of Lane Detection by Adapting a Sequential Prediction Network,Jonah Philion
1177,Weakly Supervised Video Moment Retrieval From Text Queries,"Niluthpol Chowdhury Mithun,  Sujoy Paul,  Amit K. Roy-Chowdhury"
1178,Content-Aware Multi-Level Guidance for Interactive Instance Segmentation,"Soumajit Majumder,  Angela Yao"
1179,Greedy Structure Learning of Hierarchical Compositional Models,"Adam Kortylewski,  Aleksander Wieczorek,  Mario Wieser,  Clemens Blumer,  Sonali Parbhoo,  Andreas Morel-Forster,  Volker Roth,  Thomas Vetter"
1180,Interactive Full Image Segmentation by Considering All Regions Jointly,"Eirikur Agustsson,  Jasper R. R. Uijlings,  Vittorio Ferrari"
1181,Learning Active Contour Models for Medical Image Segmentation,"Xu Chen,  Bryan M. Williams,  Srinivasa R. Vallabhaneni,  Gabriela Czanner,  Rachel Williams,  Yalin Zheng"
1182,Customizable Architecture Search for Semantic Segmentation,"Yiheng Zhang,  Zhaofan Qiu,  Jingen Liu,  Ting Yao,  Dong Liu,  Tao Mei"
1183,Local Features and Visual Words Emerge in Activations,"Oriane Simeoni,  Yannis Avrithis,  Ondrej Chum"
1184,Hyperspectral Image Super-Resolution With Optimized RGB Guidance,"Ying Fu,  Tao Zhang,  Yinqiang Zheng,  Debing Zhang,  Hua Huang"
1185,Adaptive Confidence Smoothing for Generalized Zero-Shot Learning,"Yuval Atzmon,  Gal Chechik"
1186,PMS-Net: Robust Haze Removal Based on Patch Map for Single Images,"Wei-Ting Chen,  Jian-Jiun Ding,  Sy-Yen Kuo"
1187,Deep Spherical Quantization for Image Search,"Sepehr Eghbali,  Ladan Tahvildari"
1188,Large-Scale Interactive Object Segmentation With Human Annotators,"Rodrigo Benenson,  Stefan Popov,  Vittorio Ferrari"
1189,A Poisson-Gaussian Denoising Dataset With Real Fluorescence Microscopy Images,"Yide Zhang,  Yinhao Zhu,  Evan Nichols,  Qingfei Wang,  Siyuan Zhang,  Cody Smith,  Scott Howard"
1190,Task Agnostic Meta-Learning for Few-Shot Learning,"Muhammad Abdullah Jamal,  Guo-Jun Qi"
1191,Progressive Ensemble Networks for Zero-Shot Recognition,"Meng Ye,  Yuhong Guo"
1192,Direct Object Recognition Without Line-Of-Sight Using Optical Coherence,"Xin Lei,  Liangyu He,  Yixuan Tan,  Ken Xingze Wang,  Xinggang Wang,  Yihan Du,  Shanhui Fan,  Zongfu Yu"
1193,Atlas of Digital Pathology: A Generalized Hierarchical Histological Tissue Type-Annotated Database for Deep Learning,"Mahdi S. Hosseini,  Lyndon Chan,  Gabriel Tse,  Michael Tang,  Jun Deng,  Sajad Norouzi,  Corwyn Rowsell,  Konstantinos N. Plataniotis,  Savvas Damaskinos"
1194,Perturbation Analysis of the 8-Point Algorithm: A Case Study for Wide FoV Cameras,"Thiago L. T. da Silveira,  Claudio R. Jung"
1195,Robustness of 3D Deep Learning in an Adversarial Setting,"Matthew Wicker,  Marta Kwiatkowska"
1196,SceneCode: Monocular Dense Semantic Reconstruction Using Learned Encoded Scene Representations,"Shuaifeng Zhi,  Michael Bloesch,  Stefan Leutenegger,  Andrew J. Davison"
1197,StereoDRNet: Dilated Residual StereoNet,"Rohan Chabra,  Julian Straub,  Christopher Sweeney,  Richard Newcombe,  Henry Fuchs"
1198,The Alignment of the Spheres: Globally-Optimal Spherical Mixture Alignment for Camera Pose Estimation,"Dylan Campbell,  Lars Petersson,  Laurent Kneip,  Hongdong Li,  Stephen Gould"
1199,Learning Joint Reconstruction of Hands and Manipulated Objects,"Yana Hasson,  Gul Varol,  Dimitrios Tzionas,  Igor Kalevatykh,  Michael J. Black,  Ivan Laptev,  Cordelia Schmid"
1200,Deep Single Image Camera Calibration With Radial Distortion,"Manuel Lopez,  Roger Mari,  Pau Gargallo,  Yubin Kuang,  Javier Gonzalez-Jimenez,  Gloria Haro"
1201,CAM-Convs: Camera-Aware Multi-Scale Convolutions for Single-View Depth,"Jose M. Facil,  Benjamin Ummenhofer,  Huizhong Zhou,  Luis Montesano,  Thomas Brox,  Javier Civera"
1202,Translate-to-Recognize Networks for RGB-D Scene Recognition,"Dapeng Du,  Limin Wang,  Huiling Wang,  Kai Zhao,  Gangshan Wu"
1203,Re-Identification Supervised Texture Generation,"Jian Wang,  Yunshan Zhong,  Yachun Li,  Chi Zhang,  Yichen Wei"
1204,Action4D: Online Action Recognition in the Crowd and Clutter,"Quanzeng You,  Hao Jiang"
1205,Monocular 3D Object Detection Leveraging Accurate Proposals and Shape Reconstruction,"Jason Ku,  Alex D. Pon,  Steven L. Waslander"
1206,Attribute-Aware Face Aging With Wavelet-Based Generative Adversarial Networks,"Yunfan Liu,  Qi Li,  Zhenan Sun"
1207,Noise-Tolerant Paradigm for Training Face Recognition CNNs,"Wei Hu,  Yangyu Huang,  Fan Zhang,  Ruirui Li"
1208,Low-Rank Laplacian-Uniform Mixed Model for Robust Face Recognition,"Jiayu Dong,  Huicheng Zheng,  Lina Lian"
1209,Generalizing Eye Tracking With Bayesian Adversarial Learning,"Kang Wang,  Rui Zhao,  Hui Su,  Qiang Ji"
1210,Local Relationship Learning With Person-Specific Shape Regularization for Facial Action Unit Detection,"Xuesong Niu,  Hu Han,  Songfan Yang,  Yan Huang,  Shiguang Shan"
1211,Point-To-Pose Voting Based Hand Pose Estimation Using Residual Permutation Equivariant Layer,"Shile Li,  Dongheui Lee"
1212,Improving Few-Shot User-Specific Gaze Adaptation via Gaze Redirection Synthesis,"Yu Yu,  Gang Liu,  Jean-Marc Odobez"
1213,AdaptiveFace: Adaptive Margin and Sampling for Face Recognition,"Hao Liu,  Xiangyu Zhu,  Zhen Lei,  Stan Z. Li"
1214,Disentangled Representation Learning for 3D Face Shape,"Zi-Hang Jiang,  Qianyi Wu,  Keyu Chen,  Juyong Zhang"
1215,LBS Autoencoder: Self-Supervised Fitting of Articulated Meshes to Point Clouds,"Chun-Liang Li,  Tomas Simon,  Jason Saragih,  Barnabas Poczos,  Yaser Sheikh"
1216,PifPaf: Composite Fields for Human Pose Estimation,"Sven Kreiss,  Lorenzo Bertoni,  Alexandre Alahi"
1217,TACNet: Transition-Aware Context Network for Spatio-Temporal Action Detection,"Lin Song,  Shiwei Zhang,  Gang Yu,  Hongbin Sun"
1218,Learning Regularity in Skeleton Trajectories for Anomaly Detection in Videos,"Romero Morais,  Vuong Le,  Truyen Tran,  Budhaditya Saha,  Moussa Mansour,  Svetha Venkatesh"
1219,Local Temporal Bilinear Pooling for Fine-Grained Action Parsing,"Yan Zhang,  Siyu Tang,  Krikamol Muandet,  Christian Jarvers,  Heiko Neumann"
1220,Improving Action Localization by Progressive Cross-Stream Cooperation,"Rui Su,  Wanli Ouyang,  Luping Zhou,  Dong Xu"
1221,Two-Stream Adaptive Graph Convolutional Networks for Skeleton-Based Action Recognition,"Lei Shi,  Yifan Zhang,  Jian Cheng,  Hanqing Lu"
1222,A Neural Network Based on SPD Manifold Learning for Skeleton-Based Hand Gesture Recognition,"Xuan Son Nguyen,  Luc Brun,  Olivier Lezoray,  Sebastien Bougleux"
1223,Large-Scale Weakly-Supervised Pre-Training for Video Action Recognition,"Deepti Ghadiyaram,  Du Tran,  Dhruv Mahajan"
1224,Learning Spatio-Temporal Representation With Local and Global Diffusion,"Zhaofan Qiu,  Ting Yao,  Chong-Wah Ngo,  Xinmei Tian,  Tao Mei"
1225,Unsupervised Learning of Action Classes With Continuous Temporal Embedding,"Anna Kukleva,  Hilde Kuehne,  Fadime Sener,  Jurgen Gall"
1226,Double Nuclear Norm Based Low Rank Representation on Grassmann Manifolds for Clustering,"Xinglin Piao,  Yongli Hu,  Junbin Gao,  Yanfeng Sun,  Baocai Yin"
1227,SR-LSTM: State Refinement for LSTM Towards Pedestrian Trajectory Prediction,"Pu Zhang,  Wanli Ouyang,  Pengfei Zhang,  Jianru Xue,  Nanning Zheng"
1228,Unsupervised Deep Epipolar Flow for Stationary or Dynamic Scenes,"Yiran Zhong,  Pan Ji,  Jianyuan Wang,  Yuchao Dai,  Hongdong Li"
1229,An Efficient Schmidt-EKF for 3D Visual-Inertial SLAM,"Patrick Geneva,  James Maley,  Guoquan Huang"
1230,A Neural Temporal Model for Human Motion Prediction,"Anand Gopalakrishnan,  Ankur Mali,  Dan Kifer,  Lee Giles,  Alexander G. Ororbia"
1231,Multi-Agent Tensor Fusion for Contextual Trajectory Prediction,"Tianyang Zhao,  Yifei Xu,  Mathew Monfort,  Wongun Choi,  Chris Baker,  Yibiao Zhao,  Yizhou Wang,  Ying Nian Wu"
1232,Coordinate-Based Texture Inpainting for Pose-Guided Human Image Generation,"Artur Grigorev,  Artem Sevastopolsky,  Alexander Vakhitov,  Victor Lempitsky"
1233,On Stabilizing Generative Adversarial Training With Noise,"Simon Jenni,  Paolo Favaro"
1234,Self-Supervised GANs via Auxiliary Rotation Loss,"Ting Chen,  Xiaohua Zhai,  Marvin Ritter,  Mario Lucic,  Neil Houlsby"
1235,Texture Mixer: A Network for Controllable Synthesis and Interpolation of Texture,"Ning Yu,  Connelly Barnes,  Eli Shechtman,  Sohrab Amirghodsi,  Michal Lukac"
1236,Object-Driven Text-To-Image Synthesis via Adversarial Training,"Wenbo Li,  Pengchuan Zhang,  Lei Zhang,  Qiuyuan Huang,  Xiaodong He,  Siwei Lyu,  Jianfeng Gao"
1237,Zoom-In-To-Check: Boosting Video Interpolation via Instance-Level Discrimination,"Liangzhe Yuan,  Yibo Chen,  Hantian Liu,  Tao Kong,  Jianbo Shi"
1238,Disentangling Latent Space for VAE by Label Relevant/Irrelevant Dimensions,"Zhilin Zheng,  Li Sun"
1239,Spectral Reconstruction From Dispersive Blur: A Novel Light Efficient Spectral Imager,"Yuanyuan Zhao,  Xuemei Hu,  Hui Guo,  Zhan Ma,  Tao Yue,  Xun Cao"
1240,Quasi-Unsupervised Color Constancy,"Simone Bianco,  Claudio Cusano"
1241,Deep Defocus Map Estimation Using Domain Adaptation,"Junyong Lee,  Sungkil Lee,  Sunghyun Cho,  Seungyong Lee"
1242,Using Unknown Occluders to Recover Hidden Scenes,"Adam B. Yedidia,  Manel Baradad,  Christos Thrampoulidis,  William T. Freeman,  Gregory W. Wornell"
1243,"Competitive Collaboration: Joint Unsupervised Learning of Depth, Camera Motion, Optical Flow and Motion Segmentation","Anurag Ranjan,  Varun Jampani,  Lukas Balles,  Kihwan Kim,  Deqing Sun,  Jonas Wulff,  Michael J. Black"
1244,Learning Parallax Attention for Stereo Image Super-Resolution,"Longguang Wang,  Yingqian Wang,  Zhengfa Liang,  Zaiping Lin,  Jungang Yang,  Wei An,  Yulan Guo"
1245,Knowing When to Stop: Evaluation and Verification of Conformity to Output-Size Specifications,"Chenglong Wang,  Rudy Bunel,  Krishnamurthy Dvijotham,  Po-Sen Huang,  Edward Grefenstette,  Pushmeet Kohli"
1246,Spatial Attentive Single-Image Deraining With a High Quality Real Rain Dataset,"Tianyu Wang,  Xin Yang,  Ke Xu,  Shaozhe Chen,  Qiang Zhang,  Rynson W.H. Lau"
1247,Focus Is All You Need: Loss Functions for Event-Based Vision,"Guillermo Gallego,  Mathias Gehrig,  Davide Scaramuzza"
1248,Scalable Convolutional Neural Network for Image Compressed Sensing,"Wuzhen Shi,  Feng Jiang,  Shaohui Liu,  Debin Zhao"
1249,"Event Cameras, Contrast Maximization and Reward Functions: An Analysis","Timo Stoffregen,  Lindsay Kleeman"
1250,Convolutional Neural Networks Can Be Deceived by Visual Illusions,"Alexander Gomez-Villa,  Adrian Martin,  Javier Vazquez-Corral,  Marcelo Bertalmio"
1251,PDE Acceleration for Active Contours,"Anthony Yezzi,  Ganesh Sundaramoorthi,  Minas Benyamin"
1252,Dichromatic Model Based Temporal Color Constancy for AC Light Sources,"Jun-Sang Yoo,  Jong-Ok Kim"
1253,Semantic Attribute Matching Networks,"Seungryong Kim,  Dongbo Min,  Somi Jeong,  Sunok Kim,  Sangryul Jeon,  Kwanghoon Sohn"
1254,Skin-Based Identification From Multispectral Image Data Using CNNs,"Takeshi Uemori,  Atsushi Ito,  Yusuke Moriuchi,  Alexander Gatto,  Jun Murayama"
1255,Large-Scale Distributed Second-Order Optimization Using Kronecker-Factored Approximate Curvature for Deep Convolutional Neural Networks,"Kazuki Osawa,  Yohei Tsuji,  Yuichiro Ueno,  Akira Naruse,  Rio Yokota,  Satoshi Matsuoka"
1256,Putting Humans in a Scene: Learning Affordance in 3D Indoor Environments,"Xueting Li,  Sifei Liu,  Kihwan Kim,  Xiaolong Wang,  Ming-Hsuan Yang,  Jan Kautz"
1257,PIEs: Pose Invariant Embeddings,"Chih-Hui Ho,  Pedro Morgado,  Amir Persekian,  Nuno Vasconcelos"
1258,Representation Similarity Analysis for Efficient Task Taxonomy & Transfer Learning,"Kshitij Dwivedi,  Gemma Roig"
1259,Object Counting and Instance Segmentation With Image-Level Supervision,"Hisham Cholakkal,  Guolei Sun,  Fahad Shahbaz Khan,  Ling Shao"
1260,Variational Autoencoders Pursue PCA Directions (by Accident),"Michal Rolinek,  Dominik Zietlow,  Georg Martius"
